Year,Month,Day,Season,Hour,Day_Time,Item,Sales,Number_Bikes,holiday,weekday,workingday,weather_forecast
2020,Nov,22,autumn,1,Abend,Amsterdam,1538,69,0,Wednesday,Yes,very poor
2020,Nov,23,autumn,2,Morgen,Amsterdam,2454,112,0,Thursday,Yes,poor
2020,Nov,24,autumn,3,Mittag,Amsterdam,935,560,1,Friday,No,very good
2020,Nov,25,autumn,4,Mittag,Amsterdam,1697,80,0,Saturday,Yes,very good
2020,Nov,26,autumn,5,Mittag,Amsterdam,1819,124,0,Sunday,No,very good
2020,Nov,27,autumn,6,Mittag,Amsterdam,2261,810,0,Monday,No,very good
2020,Nov,28,autumn,7,Mittag,Obelix,3614,253,0,Tuesday,Yes,very good
2020,Nov,29,autumn,8,Morgen,Obelix,2818,96,0,Wednesday,Yes,poor
2020,Nov,30,autumn,9,Mittag,Obelix,3425,188,0,Thursday,Yes,very good
2020,Dec,1,autumn,10,Mittag,Obelix,3545,182,0,Friday,Yes,very good
2020,Dec,2,autumn,11,Mittag,Obelix,3672,268,0,Saturday,Yes,very good
2020,Dec,3,autumn,12,Mittag,Obelix,2908,706,0,Sunday,No,very good
2020,Dec,4,autumn,13,Mittag,Obelix,2851,634,0,Monday,No,very good
2020,Dec,5,autumn,14,Morgen,Obelix,3578,233,0,Tuesday,Yes,poor
2020,Dec,6,autumn,15,Abend,Obelix,2468,126,0,Wednesday,Yes,very poor
2020,Dec,7,autumn,16,Abend,Obelix,655,50,0,Thursday,Yes,very poor
2020,Dec,8,autumn,17,Mittag,Obelix,3172,150,0,Friday,Yes,very good
2020,Dec,9,autumn,18,Mittag,Obelix,3359,261,0,Saturday,Yes,very good
2020,Dec,10,autumn,19,Mittag,Obelix,2688,502,0,Sunday,No,very good
2020,Dec,11,autumn,20,Mittag,Obelix,2366,377,0,Monday,No,very good
2020,Dec,12,autumn,21,Mittag,Obelix,3167,143,0,Tuesday,Yes,very good
2020,Dec,13,autumn,22,Mittag,Obelix,3368,155,0,Wednesday,Yes,very good
2020,Dec,14,autumn,23,Morgen,Obelix,3562,178,0,Thursday,Yes,poor
2020,Dec,15,autumn,0,Morgen,Obelix,3528,181,0,Friday,Yes,poor
2020,Dec,16,autumn,1,Morgen,Obelix,3399,178,0,Saturday,Yes,poor
2020,Dec,17,autumn,2,Morgen,Obelix,2464,275,0,Sunday,No,poor
2020,Dec,18,autumn,3,Mittag,Obelix,2211,220,0,Monday,No,very good
2020,Dec,19,autumn,4,Mittag,Raleigh,3143,260,0,Tuesday,Yes,very good
2020,Dec,20,autumn,5,Morgen,Raleigh,3534,216,0,Wednesday,Yes,poor
2020,Dec,21,winter,6,Morgen,Raleigh,2553,107,0,Thursday,Yes,poor
2020,Dec,22,winter,7,Morgen,Raleigh,2841,227,0,Friday,Yes,poor
2020,Dec,23,winter,8,Mittag,Raleigh,2046,163,0,Saturday,Yes,very good
2020,Dec,24,winter,9,Mittag,Raleigh,856,155,0,Sunday,No,very good
2020,Dec,25,winter,10,Mittag,Raleigh,451,303,0,Monday,No,very good
2020,Dec,26,winter,11,Mittag,Raleigh,887,430,1,Tuesday,No,very good
2020,Dec,27,winter,12,Morgen,Raleigh,1059,103,0,Wednesday,Yes,poor
2020,Dec,28,winter,13,Mittag,Raleigh,2047,255,0,Thursday,Yes,very good
2020,Dec,29,winter,14,Mittag,Raleigh,2169,254,0,Friday,Yes,very good
2020,Dec,30,winter,15,Mittag,Raleigh,2508,491,0,Saturday,Yes,very good
2020,Dec,31,winter,16,Mittag,Raleigh,1820,665,0,Sunday,No,very good
2019,Jan,1,winter,17,Mittag,Raleigh,1608,686,0,Monday,No,very good
2019,Jan,2,winter,18,Mittag,Raleigh,1707,244,1,Tuesday,No,very good
2019,Jan,3,winter,19,Mittag,Raleigh,2147,89,0,Wednesday,Yes,very good
2019,Jan,4,winter,20,Morgen,Raleigh,2273,95,0,Thursday,Yes,poor
2019,Jan,5,winter,21,Mittag,Raleigh,3132,140,0,Friday,Yes,very good
2019,Jan,6,winter,22,Mittag,Raleigh,3791,307,0,Saturday,Yes,very good
2019,Jan,7,winter,23,Mittag,Raleigh,3451,1070,0,Sunday,No,very good
2019,Jan,8,winter,0,Mittag,Raleigh,2826,599,0,Monday,No,very good
2019,Jan,9,winter,1,Morgen,Raleigh,2270,106,0,Tuesday,Yes,poor
2019,Jan,10,winter,2,Mittag,Raleigh,3425,173,0,Wednesday,Yes,very good
2019,Jan,11,winter,3,Morgen,Raleigh,2085,92,0,Thursday,Yes,poor
2019,Jan,12,winter,4,Morgen,Raleigh,3828,269,0,Friday,Yes,poor
2019,Jan,13,winter,5,Mittag,Raleigh,3040,174,0,Saturday,Yes,very good
2019,Jan,14,winter,6,Mittag,Treck,2160,333,0,Sunday,No,very good
2019,Jan,15,winter,7,Mittag,Treck,2027,284,0,Monday,No,very good
2019,Jan,16,winter,8,Mittag,Treck,2081,217,1,Tuesday,No,very good
2019,Jan,17,winter,9,Morgen,Treck,2808,127,0,Wednesday,Yes,poor
2019,Jan,18,winter,10,Mittag,Treck,3267,109,0,Thursday,Yes,very good
2019,Jan,19,winter,11,Mittag,Treck,3162,130,0,Friday,Yes,very good
2019,Jan,20,winter,12,Morgen,Treck,3048,115,0,Saturday,Yes,poor
2019,Jan,21,winter,13,Morgen,Treck,1234,67,0,Sunday,No,poor
2019,Jan,22,winter,14,Morgen,Treck,1781,196,0,Monday,No,poor
2019,Jan,23,winter,15,Morgen,Treck,2287,145,0,Tuesday,Yes,poor
2019,Jan,24,winter,16,Mittag,Treck,3900,439,0,Wednesday,Yes,very good
2019,Jan,25,winter,17,Mittag,Treck,3803,467,0,Thursday,Yes,very good
2019,Jan,26,winter,18,Morgen,Treck,3831,244,0,Friday,Yes,poor
2019,Jan,27,winter,19,Morgen,Treck,3187,269,0,Saturday,Yes,poor
2019,Jan,28,winter,20,Mittag,Treck,3248,775,0,Sunday,No,very good
2019,Jan,29,winter,21,Mittag,Treck,2685,558,0,Monday,No,very good
2019,Jan,30,winter,22,Mittag,Treck,3498,126,0,Tuesday,Yes,very good
2019,Jan,31,winter,23,Mittag,Treck,4185,324,0,Wednesday,Yes,very good
2019,Feb,1,winter,12,Mittag,Treck,4275,304,0,Thursday,Yes,very good
2019,Feb,2,winter,13,Morgen,Treck,3571,190,0,Friday,Yes,poor
2019,Feb,3,winter,14,Mittag,Treck,3841,310,0,Saturday,Yes,very good
2019,Feb,4,winter,15,Morgen,Treck,2448,384,0,Sunday,No,poor
2019,Feb,5,winter,16,Morgen,Treck,2629,318,0,Monday,No,poor
2019,Feb,6,winter,17,Mittag,Treck,3578,206,0,Tuesday,Yes,very good
2019,Feb,7,winter,18,Mittag,Treck,4176,199,0,Wednesday,Yes,very good
2019,Feb,8,winter,19,Morgen,Treck,2693,109,0,Thursday,Yes,poor
2019,Feb,9,winter,20,Mittag,Treck,3667,163,0,Friday,Yes,very good
2019,Feb,10,winter,21,Morgen,Treck,3604,227,0,Saturday,Yes,poor
2019,Feb,11,winter,22,Abend,Treck,1977,192,0,Sunday,No,very poor
2019,Feb,12,winter,23,Mittag,Treck,1456,73,0,Monday,No,very good
2019,Feb,13,winter,0,Mittag,Treck,3328,94,0,Tuesday,Yes,very good
2019,Feb,14,winter,1,Morgen,Treck,3787,135,0,Wednesday,Yes,poor
2019,Feb,15,winter,2,Mittag,Treck,4028,141,0,Thursday,Yes,very good
2019,Feb,16,winter,4,Morgen,Treck,2931,74,0,Friday,Yes,poor
2019,Feb,17,winter,5,Mittag,Treck,3805,349,0,Saturday,Yes,very good
2019,Feb,18,winter,6,Mittag,Treck,2883,1435,0,Sunday,No,very good
2019,Feb,19,winter,7,Morgen,Treck,2071,618,0,Monday,No,poor
2019,Feb,20,winter,8,Mittag,Treck,2627,502,1,Tuesday,No,very good
2019,Feb,21,winter,9,Mittag,Treck,3614,163,0,Wednesday,Yes,very good
2019,Feb,22,winter,10,Mittag,Treck,4379,394,0,Thursday,Yes,very good
2019,Feb,23,winter,11,Mittag,Treck,4546,516,0,Friday,Yes,very good
2019,Feb,24,winter,12,Morgen,Treck,3241,246,0,Saturday,Yes,poor
2019,Feb,25,winter,13,Mittag,Treck,2415,317,0,Sunday,No,very good
2019,Feb,26,winter,14,Mittag,Treck,2874,515,0,Monday,No,very good
2019,Feb,27,winter,15,Mittag,Treck,4069,253,0,Tuesday,Yes,very good
2019,Feb,28,winter,16,Mittag,Treck,4134,229,0,Wednesday,Yes,very good
2019,Feb,29,winter,17,Morgen,Treck,1769,65,0,Thursday,Yes,poor
2019,Mar,1,winter,18,Mittag,Treck,4665,325,0,Friday,Yes,very good
2019,Mar,2,winter,19,Morgen,Treck,2948,246,0,Saturday,Yes,poor
2019,Mar,3,winter,20,Morgen,Treck,3110,956,0,Sunday,No,poor
2019,Mar,4,winter,21,Mittag,Treck,2713,710,0,Monday,No,very good
2019,Mar,5,winter,22,Mittag,Treck,3130,203,0,Tuesday,Yes,very good
2019,Mar,6,winter,23,Mittag,Treck,3735,221,0,Wednesday,Yes,very good
2019,Mar,7,winter,0,Mittag,Treck,4484,432,0,Thursday,Yes,very good
2019,Mar,8,winter,1,Mittag,Treck,4896,486,0,Friday,Yes,very good
2019,Mar,9,winter,2,Morgen,Treck,4122,447,0,Saturday,Yes,poor
2019,Mar,10,winter,3,Mittag,Treck,3150,968,0,Sunday,No,very good
2019,Mar,11,winter,4,Mittag,Treck,3253,1658,0,Monday,No,very good
2019,Mar,12,winter,5,Mittag,Treck,4460,838,0,Tuesday,Yes,very good
2019,Mar,13,winter,6,Mittag,Treck,5085,762,0,Wednesday,Yes,very good
2019,Mar,14,winter,7,Mittag,Treck,5315,997,0,Thursday,Yes,very good
2019,Mar,15,winter,8,Mittag,Treck,5187,1005,0,Friday,Yes,very good
2019,Mar,16,winter,9,Morgen,Treck,3830,548,0,Saturday,Yes,poor
2019,Mar,17,winter,10,Morgen,Treck,4681,3155,0,Sunday,No,poor
2019,Mar,18,winter,11,Morgen,Treck,3685,2207,0,Monday,No,poor
2019,Mar,19,winter,12,Mittag,Treck,5171,982,0,Tuesday,Yes,very good
2019,Mar,20,winter,13,Mittag,Treck,5042,1051,0,Wednesday,Yes,very good
2019,Mar,21,spring,14,Morgen,Treck,5108,1122,0,Thursday,Yes,poor
2019,Mar,22,spring,15,Mittag,Treck,5537,1334,0,Friday,Yes,very good
2019,Mar,23,spring,16,Morgen,Treck,5893,2469,0,Saturday,Yes,poor
2019,Mar,24,spring,17,Morgen,Treck,2339,1033,0,Sunday,No,poor
2019,Mar,25,spring,18,Morgen,Treck,3464,1532,0,Monday,No,poor
2019,Mar,26,spring,19,Mittag,Treck,4763,795,0,Tuesday,Yes,very good
2019,Mar,27,spring,20,Mittag,Treck,4571,531,0,Wednesday,Yes,very good
2019,Mar,28,spring,21,Mittag,Treck,5024,674,0,Thursday,Yes,very good
2019,Mar,29,spring,22,Mittag,Treck,5299,834,0,Friday,Yes,very good
2019,Mar,30,spring,23,Morgen,Treck,4663,796,0,Saturday,Yes,poor
2019,Mar,31,spring,0,Morgen,Treck,3934,2301,0,Sunday,No,poor
2019,Apr,1,spring,1,Morgen,Treck,3694,2347,0,Monday,No,poor
2019,Apr,2,spring,2,Mittag,Treck,4728,1208,0,Tuesday,Yes,very good
2019,Apr,3,spring,3,Mittag,Treck,5424,1348,0,Wednesday,Yes,very good
2019,Apr,4,spring,4,Mittag,Treck,5378,1058,0,Thursday,Yes,very good
2019,Apr,5,spring,5,Mittag,Treck,5265,1192,0,Friday,Yes,very good
2019,Apr,6,spring,6,Mittag,Treck,4653,1807,0,Saturday,Yes,very good
2019,Apr,7,spring,7,Mittag,Treck,3605,3252,0,Sunday,No,very good
2019,Apr,8,spring,8,Mittag,Treck,2939,2230,0,Monday,No,very good
2019,Apr,9,spring,9,Mittag,Treck,4680,905,0,Tuesday,Yes,very good
2019,Apr,10,spring,10,Mittag,Treck,5099,819,0,Wednesday,Yes,very good
2019,Apr,11,spring,11,Mittag,Treck,4380,482,0,Thursday,Yes,very good
2019,Apr,12,spring,12,Mittag,Treck,4746,663,0,Friday,Yes,very good
2019,Apr,13,spring,13,Mittag,Treck,5146,1252,0,Saturday,Yes,very good
2019,Apr,14,spring,14,Mittag,Treck,4665,2795,0,Sunday,No,very good
2019,Apr,15,spring,15,Mittag,Treck,4286,2846,0,Monday,No,very good
2019,Apr,16,spring,16,Mittag,Treck,5172,1198,1,Tuesday,No,very good
2019,Apr,17,spring,17,Mittag,Treck,5702,989,0,Wednesday,Yes,very good
2019,Apr,18,spring,18,Morgen,Treck,4020,347,0,Thursday,Yes,poor
2019,Apr,19,spring,19,Mittag,Treck,5719,846,0,Friday,Yes,very good
2019,Apr,20,spring,20,Mittag,Treck,5950,1340,0,Saturday,Yes,very good
2019,Apr,21,spring,21,Mittag,Treck,4083,2541,0,Sunday,No,very good
2019,Apr,22,spring,22,Abend,Treck,907,120,0,Monday,No,very poor
2019,Apr,23,spring,23,Morgen,Treck,3019,195,0,Tuesday,Yes,poor
2019,Apr,24,spring,0,Mittag,Treck,5115,518,0,Wednesday,Yes,very good
2019,Apr,25,spring,1,Mittag,Treck,5541,655,0,Thursday,Yes,very good
2019,Apr,26,spring,2,Morgen,Treck,4551,475,0,Friday,Yes,poor
2019,Apr,27,spring,3,Mittag,Treck,5219,1014,0,Saturday,Yes,very good
2019,Apr,28,spring,4,Morgen,Treck,3100,1120,0,Sunday,No,poor
2019,Apr,29,spring,6,Mittag,Treck,4075,2229,0,Monday,No,very good
2019,Apr,30,spring,7,Morgen,Treck,4907,665,0,Tuesday,Yes,poor
2019,May,1,spring,8,Morgen,Treck,5087,653,0,Wednesday,Yes,poor
2019,May,2,spring,9,Mittag,Treck,5502,667,0,Thursday,Yes,very good
2019,May,3,spring,10,Morgen,Treck,5657,764,0,Friday,Yes,poor
2019,May,4,spring,11,Mittag,Treck,5227,1069,0,Saturday,Yes,very good
2019,May,5,spring,12,Morgen,Treck,4387,2496,0,Sunday,No,poor
2019,May,6,spring,13,Morgen,Treck,4224,2135,0,Monday,No,poor
2019,May,7,spring,14,Morgen,Treck,5265,1008,0,Tuesday,Yes,poor
2019,May,8,spring,15,Morgen,Treck,4990,738,0,Wednesday,Yes,poor
2019,May,9,spring,16,Morgen,Treck,4097,620,0,Thursday,Yes,poor
2019,May,10,spring,17,Mittag,Treck,5546,1026,0,Friday,Yes,very good
2019,May,11,spring,18,Mittag,Treck,5711,1319,0,Saturday,Yes,very good
2019,May,12,spring,19,Mittag,Treck,4807,2622,0,Sunday,No,very good
2019,May,13,spring,20,Mittag,Treck,3946,2172,0,Monday,No,very good
2019,May,14,spring,21,Morgen,Treck,2501,342,0,Tuesday,Yes,poor
2019,May,15,spring,22,Morgen,Treck,4490,625,0,Wednesday,Yes,poor
2019,May,16,spring,23,Mittag,Treck,6433,991,0,Thursday,Yes,very good
2019,May,17,spring,0,Mittag,Treck,6142,1242,0,Friday,Yes,very good
2019,May,18,spring,1,Mittag,Treck,6118,1521,0,Saturday,Yes,very good
2019,May,19,spring,2,Mittag,Treck,4884,3410,0,Sunday,No,very good
2019,May,20,spring,3,Mittag,Treck,4425,2704,0,Monday,No,very good
2019,May,21,spring,5,Morgen,Treck,3729,630,0,Tuesday,Yes,poor
2019,May,22,spring,6,Morgen,Treck,5254,819,0,Wednesday,Yes,poor
2019,May,23,spring,7,Morgen,Treck,4494,766,0,Thursday,Yes,poor
2019,May,24,spring,8,Mittag,Treck,5711,1059,0,Friday,Yes,very good
2019,May,25,spring,9,Mittag,Treck,5317,1417,0,Saturday,Yes,very good
2019,May,26,spring,10,Mittag,Treck,3681,2855,0,Sunday,No,very good
2019,May,27,spring,11,Mittag,Treck,3308,3283,0,Monday,No,very good
2019,May,28,spring,12,Mittag,Treck,3486,2557,1,Tuesday,No,very good
2019,May,29,spring,13,Mittag,Treck,4863,880,0,Wednesday,Yes,very good
2019,May,30,spring,14,Morgen,Treck,6110,745,0,Thursday,Yes,poor
2019,May,31,spring,15,Mittag,Treck,6238,1100,0,Friday,Yes,very good
2019,Jun,1,spring,16,Morgen,Treck,3594,533,0,Saturday,Yes,poor
2019,Jun,2,spring,17,Mittag,Treck,5325,2795,0,Sunday,No,very good
2019,Jun,3,spring,18,Mittag,Treck,5147,2494,0,Monday,No,very good
2019,Jun,4,spring,19,Mittag,Treck,5927,1071,0,Tuesday,Yes,very good
2019,Jun,5,spring,20,Morgen,Treck,6033,968,0,Wednesday,Yes,poor
2019,Jun,6,spring,21,Mittag,Treck,6028,1027,0,Thursday,Yes,very good
2019,Jun,7,spring,22,Mittag,Treck,6456,1038,0,Friday,Yes,very good
2019,Jun,8,spring,23,Mittag,Treck,6248,1488,0,Saturday,Yes,very good
2019,Jun,9,spring,0,Mittag,Treck,4790,2708,0,Sunday,No,very good
2019,Jun,10,spring,1,Mittag,Treck,4374,2224,0,Monday,No,very good
2019,Jun,11,spring,3,Morgen,Treck,5647,1017,0,Tuesday,Yes,poor
2019,Jun,12,spring,4,Morgen,Treck,4495,477,0,Wednesday,Yes,poor
2019,Jun,13,spring,5,Mittag,Treck,6248,1173,0,Thursday,Yes,very good
2019,Jun,14,spring,6,Mittag,Treck,6183,1180,0,Friday,Yes,very good
2019,Jun,15,spring,7,Mittag,Treck,6102,1563,0,Saturday,Yes,very good
2019,Jun,16,spring,8,Mittag,Treck,4739,2963,0,Sunday,No,very good
2019,Jun,17,spring,9,Mittag,Treck,4344,2634,0,Monday,No,very good
2019,Jun,18,spring,10,Morgen,Treck,4446,653,0,Tuesday,Yes,poor
2019,Jun,19,spring,11,Mittag,Treck,5857,968,0,Wednesday,Yes,very good
2019,Jun,20,spring,12,Mittag,Treck,5339,872,0,Thursday,Yes,very good
2019,Jun,21,summer,13,Mittag,Treck,5127,778,0,Friday,Yes,very good
2019,Jun,22,summer,14,Mittag,Treck,4859,964,0,Saturday,Yes,very good
2019,Jun,23,summer,15,Mittag,Treck,4801,2657,0,Sunday,No,very good
2019,Jun,24,summer,16,Mittag,Treck,4340,2551,0,Monday,No,very good
2019,Jun,25,summer,17,Mittag,Treck,5640,1139,0,Tuesday,Yes,very good
2019,Jun,26,summer,18,Mittag,Treck,6365,1077,0,Wednesday,Yes,very good
2019,Jun,27,summer,19,Mittag,Treck,6258,1077,0,Thursday,Yes,very good
2019,Jun,28,summer,20,Mittag,Treck,5958,921,0,Friday,Yes,very good
2019,Jun,29,summer,21,Mittag,Treck,4634,829,0,Saturday,Yes,very good
2019,Jun,30,summer,22,Mittag,Treck,4232,1455,0,Sunday,No,very good
2019,Jul,1,summer,23,Mittag,Treck,4110,1421,0,Monday,No,very good
2019,Jul,2,summer,0,Mittag,Treck,5323,904,0,Tuesday,Yes,very good
2019,Jul,3,summer,1,Mittag,Treck,5608,1052,0,Wednesday,Yes,very good
2019,Jul,4,summer,2,Mittag,Treck,4841,2562,1,Thursday,No,very good
2019,Jul,5,summer,4,Mittag,Treck,4836,1405,0,Friday,Yes,very good
2019,Jul,6,summer,5,Mittag,Treck,4841,1366,0,Saturday,Yes,very good
2019,Jul,7,summer,6,Mittag,Treck,3392,1448,0,Sunday,No,very good
2019,Jul,8,summer,7,Mittag,Treck,3469,1203,0,Monday,No,very good
2019,Jul,9,summer,8,Morgen,Treck,5571,998,0,Tuesday,Yes,poor
2019,Jul,10,summer,9,Morgen,Treck,5336,954,0,Wednesday,Yes,poor
2019,Jul,11,summer,10,Mittag,Treck,6289,975,0,Thursday,Yes,very good
2019,Jul,12,summer,11,Mittag,Treck,6414,1032,0,Friday,Yes,very good
2019,Jul,13,summer,12,Morgen,Treck,5988,1511,0,Saturday,Yes,poor
2019,Jul,14,summer,13,Morgen,Treck,4614,2355,0,Sunday,No,poor
2019,Jul,15,summer,14,Mittag,Treck,4111,1920,0,Monday,No,very good
2019,Jul,16,summer,15,Mittag,Treck,5742,1088,0,Tuesday,Yes,very good
2019,Jul,17,summer,16,Mittag,Treck,5865,921,0,Wednesday,Yes,very good
2019,Jul,18,summer,17,Mittag,Treck,4914,799,0,Thursday,Yes,very good
2019,Jul,19,summer,18,Mittag,Treck,5703,888,0,Friday,Yes,very good
2019,Jul,20,summer,19,Morgen,Treck,5123,747,0,Saturday,Yes,poor
2019,Jul,21,summer,20,Abend,Treck,3195,1264,0,Sunday,No,very poor
2019,Jul,22,summer,21,Morgen,Treck,4866,2544,0,Monday,No,poor
2019,Jul,23,summer,22,Mittag,Treck,5831,1135,0,Tuesday,Yes,very good
2019,Jul,24,summer,23,Mittag,Treck,6452,1140,0,Wednesday,Yes,very good
2019,Jul,25,summer,0,Mittag,Treck,6790,1383,0,Thursday,Yes,very good
2019,Jul,26,summer,1,Mittag,Orbea,5825,1036,0,Friday,Yes,very good
2019,Jul,27,summer,2,Mittag,Orbea,5645,1259,0,Saturday,Yes,very good
2019,Jul,28,summer,5,Mittag,Orbea,4451,2234,0,Sunday,No,very good
2019,Jul,29,summer,6,Mittag,Orbea,4444,2153,0,Monday,No,very good
2019,Jul,30,summer,7,Mittag,Orbea,6065,1040,0,Tuesday,Yes,very good
2019,Jul,31,summer,8,Mittag,Orbea,6248,968,0,Wednesday,Yes,very good
2019,Aug,1,summer,9,Mittag,Orbea,6506,1074,0,Thursday,Yes,very good
2019,Aug,2,summer,10,Mittag,Orbea,6278,983,0,Friday,Yes,very good
2019,Aug,3,summer,11,Morgen,Orbea,5847,1328,0,Saturday,Yes,poor
2019,Aug,4,summer,12,Mittag,Orbea,4479,2345,0,Sunday,No,very good
2019,Aug,5,summer,13,Mittag,Orbea,3757,1707,0,Monday,No,very good
2019,Aug,6,summer,14,Morgen,Orbea,5780,1233,0,Tuesday,Yes,poor
2019,Aug,7,summer,15,Morgen,Orbea,5995,1278,0,Wednesday,Yes,poor
2019,Aug,8,summer,16,Morgen,Orbea,6271,1263,0,Thursday,Yes,poor
2019,Aug,9,summer,17,Mittag,Orbea,6090,1196,0,Friday,Yes,very good
2019,Aug,10,summer,16,Morgen,Orbea,4721,1065,0,Saturday,Yes,poor
2019,Aug,11,summer,17,Morgen,Orbea,4052,2247,0,Sunday,No,poor
2019,Aug,12,summer,18,Mittag,Orbea,4362,2182,0,Monday,No,very good
2019,Aug,13,summer,19,Mittag,Orbea,5676,1207,0,Tuesday,Yes,very good
2019,Aug,14,summer,20,Mittag,Orbea,5656,1128,0,Wednesday,Yes,very good
2019,Aug,15,summer,21,Mittag,Orbea,6149,1198,0,Thursday,Yes,very good
2019,Aug,16,summer,22,Mittag,Orbea,6267,1338,0,Friday,Yes,very good
2019,Aug,17,summer,23,Mittag,Orbea,5665,1483,0,Saturday,Yes,very good
2019,Aug,18,summer,0,Mittag,Orbea,5038,2827,0,Sunday,No,very good
2019,Aug,19,summer,1,Morgen,Scott,3341,1208,0,Monday,No,poor
2019,Aug,20,summer,2,Morgen,Scott,5504,1026,0,Tuesday,Yes,poor
2019,Aug,21,summer,3,Mittag,Scott,5925,1081,0,Wednesday,Yes,very good
2019,Aug,22,summer,5,Mittag,Scott,6281,1094,0,Thursday,Yes,very good
2019,Aug,23,summer,6,Mittag,Scott,6402,1363,0,Friday,Yes,very good
2019,Aug,24,summer,7,Morgen,Scott,6257,1325,0,Saturday,Yes,poor
2019,Aug,25,summer,8,Morgen,Scott,4224,1829,0,Sunday,No,poor
2019,Aug,26,summer,9,Morgen,Scott,3772,1483,0,Monday,No,poor
2019,Aug,27,summer,10,Mittag,Scott,5928,989,0,Tuesday,Yes,very good
2019,Aug,28,summer,11,Mittag,Scott,6105,935,0,Wednesday,Yes,very good
2019,Aug,29,summer,12,Mittag,Scott,6520,1177,0,Thursday,Yes,very good
2019,Aug,30,summer,13,Mittag,Scott,6541,1172,0,Friday,Yes,very good
2019,Aug,31,summer,14,Mittag,Scott,5917,1433,0,Saturday,Yes,very good
2019,Sep,1,summer,15,Morgen,Scott,3788,2352,0,Sunday,No,poor
2019,Sep,2,summer,16,Morgen,Scott,3197,2613,0,Monday,No,poor
2019,Sep,3,summer,17,Mittag,Scott,4069,1965,1,Tuesday,No,very good
2019,Sep,4,summer,18,Mittag,Scott,5997,867,0,Wednesday,Yes,very good
2019,Sep,5,summer,19,Mittag,Scott,6280,832,0,Thursday,Yes,very good
2019,Sep,6,summer,20,Morgen,Scott,5592,611,0,Friday,Yes,poor
2019,Sep,7,summer,21,Mittag,Scott,6459,1045,0,Saturday,Yes,very good
2019,Sep,8,summer,22,Morgen,Scott,4419,1557,0,Sunday,No,poor
2019,Sep,9,summer,23,Mittag,Scott,5657,2570,0,Monday,No,very good
2019,Sep,10,summer,0,Mittag,Scott,6407,1118,0,Tuesday,Yes,very good
2019,Sep,11,summer,1,Mittag,Scott,6697,1070,0,Wednesday,Yes,very good
2019,Sep,12,summer,2,Mittag,Scott,6820,1050,0,Thursday,Yes,very good
2019,Sep,13,summer,3,Mittag,Scott,6750,1054,0,Friday,Yes,very good
2019,Sep,14,summer,4,Mittag,Scott,6630,1379,0,Saturday,Yes,very good
2019,Sep,15,summer,6,Mittag,Scott,5554,3160,0,Sunday,No,very good
2019,Sep,16,summer,7,Mittag,Scott,5167,2166,0,Monday,No,very good
2019,Sep,17,summer,8,Morgen,Scott,5847,1022,0,Tuesday,Yes,poor
2019,Sep,18,summer,9,Morgen,Scott,3702,371,0,Wednesday,Yes,poor
2019,Sep,19,summer,10,Mittag,Scott,6803,788,0,Thursday,Yes,very good
2019,Sep,20,summer,11,Mittag,Scott,6781,939,0,Friday,Yes,very good
2019,Sep,21,summer,12,Mittag,Scott,6917,1250,0,Saturday,Yes,very good
2019,Sep,22,summer,13,Mittag,Scott,5883,2512,0,Sunday,No,very good
2019,Sep,23,autumn,14,Mittag,Scott,5453,2454,0,Monday,No,very good
2019,Sep,24,autumn,15,Mittag,Scott,6435,1001,0,Tuesday,Yes,very good
2019,Sep,25,autumn,16,Mittag,Scott,6693,845,0,Wednesday,Yes,very good
2019,Sep,26,autumn,17,Mittag,Scott,6946,787,0,Thursday,Yes,very good
2019,Sep,27,autumn,18,Morgen,Scott,6642,751,0,Friday,Yes,poor
2019,Sep,28,autumn,19,Morgen,Scott,6370,1045,0,Saturday,Yes,poor
2019,Sep,29,autumn,20,Mittag,Scott,5966,2589,0,Sunday,No,very good
2019,Sep,30,autumn,21,Mittag,Scott,4874,2015,0,Monday,No,very good
2019,Okt,1,autumn,22,Morgen,Scott,6015,763,0,Tuesday,Yes,poor
2019,Okt,2,autumn,23,Abend,Scott,4324,315,0,Wednesday,Yes,very poor
2019,Okt,3,autumn,0,Morgen,Scott,6844,728,0,Thursday,Yes,poor
2019,Okt,4,autumn,1,Morgen,Scott,6437,891,0,Friday,Yes,poor
2019,Okt,5,autumn,2,Mittag,Scott,6640,1516,0,Saturday,Yes,very good
2019,Okt,6,autumn,3,Mittag,Scott,4934,3031,0,Sunday,No,very good
2019,Okt,7,autumn,4,Morgen,Scott,2729,781,0,Monday,No,poor
2019,Okt,8,autumn,5,Morgen,Scott,4604,874,1,Tuesday,No,poor
2019,Okt,9,autumn,7,Morgen,Scott,5791,601,0,Wednesday,Yes,poor
2019,Okt,10,autumn,8,Mittag,Scott,6911,780,0,Thursday,Yes,very good
2019,Okt,11,autumn,9,Mittag,Scott,6736,834,0,Friday,Yes,very good
2019,Okt,12,autumn,10,Mittag,Scott,6222,1060,0,Saturday,Yes,very good
2019,Okt,13,autumn,11,Mittag,Scott,4857,2252,0,Sunday,No,very good
2019,Okt,14,autumn,12,Mittag,Scott,4559,2080,0,Monday,No,very good
2019,Okt,15,autumn,13,Morgen,Scott,5115,760,0,Tuesday,Yes,poor
2019,Okt,16,autumn,14,Mittag,Scott,6612,922,0,Wednesday,Yes,very good
2019,Okt,17,autumn,15,Mittag,Scott,6482,979,0,Thursday,Yes,very good
